Time [s];Amplitude;
0,005079; -0,180612
0,005116; -0,091187
0,005152; -0,168492
0,005188; -0,062413
0,005224; 0,035958
0,005261; -0,006104
0,005297; -0,125802
0,005333; 0,202358
0,005370; 0,463239
0,005406; 0,437919
0,005442; 0,499041
0,005478; 0,514090
0,005515; 0,422154
0,005551; 0,272426
0,005587; 0,272374
0,005624; 0,179722
0,005660; 0,138410
0,005696; 0,163382
0,005732; 0,124233
0,005769; 0,072911
0,005805; 0,209159
0,005841; 0,157174
0,005878; -0,011614
0,005914; -0,008667
0,005950; -0,047747
0,005986; 0,110770
0,006023; -0,092721
0,006059; -0,059309
0,006095; -0,128819
0,006132; -0,057896
0,006168; 0,037109
0,006204; 0,053938
0,006240; -0,109288
0,006277; -0,037772
0,006313; -0,034145
0,006349; -0,033500
0,006385; -0,002354
0,006422; -0,166312
0,006458; -0,109602
0,006494; -0,207485
0,006531; -0,015939
0,006567; 0,037877
0,006603; 0,156965
0,006639; -0,091326
0,006676; -0,022914
0,006712; -0,119489
0,006748; -0,164516
0,006785; -0,212542
0,006821; -0,073015
0,006857; -0,105382
0,006893; -0,128941
0,006930; -0,150530
0,006966; 0,010097
0,007002; 0,038191
0,007039; -0,091064
0,007075; 0,089757
0,007111; 0,159563
0,007147; 0,229370
0,007184; 0,050973
0,007220; 0,151315
0,007256; 0,094535
0,007293; -0,071516
0,007329; -0,079782
0,007365; -0,215105
0,007401; -0,253139
0,007438; -0,238037
0,007474; -0,239502
0,007510; -0,223354
0,007546; -0,189035
0,007583; -0,078404
0,007619; -0,134940
0,007655; -0,047538
0,007692; -0,176531
0,007728; -0,207781
0,007764; -0,107160
0,007800; 0,009783
0,007837; 0,158186
0,007873; 0,275617
0,007909; 0,273036
0,007946; 0,411412
0,007982; 0,245762
0,008018; 0,246652
0,008054; 0,358189
0,008091; 0,271223
0,008127; 0,244228
0,008163; 0,309082
0,008200; 0,201364
0,008236; 0,096401
0,008272; 0,083461
0,008308; 0,074498
0,008345; 0,041713
0,008381; 0,094901
0,008417; 0,177979
0,008454; 0,160086
0,008490; 0,232509
0,008526; 0,209821
0,008562; 0,095337
0,008599; 0,028477
0,008635; 0,141968
0,008671; 0,001971
0,008707; -0,118949
0,008744; -0,039254
0,008780; 0,085467
0,008816; -0,091361
0,008853; -0,062622
0,008889; 0,139631
0,008925; 0,210066
0,008961; 0,064767
0,008998; 0,103917
0,009034; 0,145072
0,009070; -0,012068
0,009107; 0,092442
0,009143; 0,105451
0,009179; -0,113473
0,009215; -0,131348
0,009252; -0,185739
0,009288; -0,189767
0,009324; -0,120989
0,009361; 0,017648
0,009397; 0,077689
0,009433; 0,105172
0,009469; 0,078805
0,009506; 0,261004
0,009542; -0,048479
0,009578; -0,140520
0,009615; 0,118269
0,009651; 0,121477
0,009687; -0,019863
0,009723; -0,114467
0,009760; -0,220407
0,009796; -0,049264
0,009832; -0,035749
0,009868; 0,010655
0,009905; -0,052874
0,009941; 0,138550
0,009977; 0,137713
0,010014; 0,037946
0,010050; 0,166521
0,010086; 0,317034
0,010122; 0,311994
0,010159; 0,261457
0,010195; 0,247070
0,010231; 0,130650
0,010268; 0,327410
0,010304; 0,207380
0,010340; 0,097185
0,010376; 0,008841
0,010413; -0,023036
0,010449; 0,127563
0,010485; 0,047450
0,010522; 0,200527
0,010558; 0,114676
0,010594; -0,098737
0,010630; -0,209473
0,010667; -0,289743
0,010703; -0,112741
0,010739; -0,018276
0,010776; 0,033831
0,010812; 0,097028
0,010848; -0,095703
0,010884; 0,070522
0,010921; 0,124651
0,010957; 0,135690
0,010993; -0,017473
0,011029; 0,041347
0,011066; -0,044120
0,011102; -0,093541
0,011138; 0,025774
0,011175; -0,099208
0,011211; 0,026420
0,011247; -0,142177
0,011283; -0,084769
0,011320; -0,287981
0,011356; -0,288679
0,011392; -0,247855
0,011429; -0,282070
0,011465; -0,325893
0,011501; -0,377651
0,011537; -0,360195
0,011574; -0,323800
0,011610; -0,282942
0,011646; -0,265259
0,011683; -0,223807
0,011719; -0,137172
0,011755; -0,158081
0,011791; -0,137800
0,011828; -0,064366
0,011864; 0,389457
0,011900; 0,308489
0,011937; 0,229283
0,011973; 0,203474
0,012009; 0,291713
0,012045; 0,373117
0,012082; 0,160156
0,012118; 0,329694
0,012154; 0,345459
0,012190; 0,272531
0,012227; 0,221732
0,012263; 0,395403
0,012299; 0,362217
0,012336; 0,323068
0,012372; 0,417306
0,012408; 0,085833
0,012444; 0,024344
0,012481; -0,144601
0,012517; -0,044660
0,012553; -0,127302
0,012590; -0,156442
0,012626; -0,250872
0,012662; -0,260934
0,012698; -0,304635
0,012735; -0,313389
0,012771; -0,248012
0,012807; -0,063163
0,012844; -0,099243
0,012880; -0,001866
0,012916; 0,020142
0,012952; -0,072684
0,012989; -0,109724
0,013025; -0,093785
0,013061; -0,079869
0,013098; -0,098633
0,013134; -0,118286
0,013170; 0,047416
0,013206; 0,010847
0,013243; 0,194877
0,013279; 0,154890
0,013315; 0,148071
0,013351; 0,118059
0,013388; 0,102469
0,013424; 0,107736
0,013460; 0,184204
0,013497; 0,136004
0,013533; 0,173898
0,013569; 0,168527
0,013605; 0,170131
0,013642; 0,217250
0,013678; 0,146885
0,013714; 0,145612
0,013751; 0,023717
0,013787; 0,033587
0,013823; 0,005249
0,013859; -0,005999
0,013896; -0,050136
0,013932; -0,084072
0,013968; 0,025042
0,014005; 0,094291
0,014041; 0,011771
0,014077; -0,055873
0,014113; 0,004813
0,014150; 0,091448
0,014186; 0,168893
0,014222; 0,129918
0,014259; 0,049840
0,014295; 0,086339
0,014331; 0,130807
0,014367; -0,046369
0,014404; -0,024257
0,014440; -0,112793
0,014476; -0,146240
0,014512; -0,165841
0,014549; -0,105905
0,014585; -0,150199
0,014621; -0,015573
0,014658; -0,001081
0,014694; -0,032471
0,014730; -0,006191
0,014766; -0,039202
0,014803; -0,166853
0,014839; -0,223615
0,014875; 0,104353
0,014912; 0,055577
0,014948; 0,174369
0,014984; 0,248710
0,015020; 0,338553
0,015057; 0,293562
0,015093; 0,260533
0,015129; 0,337228
0,015166; 0,051601
0,015202; 0,099435
0,015238; 0,017491
0,015274; 0,079276
0,015311; 0,108259
0,015347; -0,120571
0,015383; -0,225185
0,015420; -0,160505
0,015456; -0,416452
0,015492; -0,410993
0,015528; -0,456665
0,015565; -0,501604
0,015601; -0,392456
0,015637; -0,337524
0,015673; -0,260986
0,015710; -0,365199
0,015746; -0,339408
0,015782; -0,321237
0,015819; -0,280483
0,015855; -0,088571
0,015891; 0,045201
0,015927; 0,139352
0,015964; 0,407436
0,016000; 0,368408
0,016036; 0,464948
0,016073; 0,461687
0,016109; 0,436489
0,016145; 0,374076
0,016181; 0,381086
0,016218; 0,168335
0,016254; -0,061384
0,016290; -0,007394
0,016327; -0,004046
0,016363; -0,074498
0,016399; 0,010568
0,016435; 0,077079
0,016472; 0,120309
0,016508; 0,087646
0,016544; -0,044015
0,016580; -0,085519
0,016617; -0,075265
0,016653; 0,014439
0,016689; -0,197719
0,016726; -0,108311
0,016762; -0,114397
0,016798; -0,014230
0,016834; -0,138585
0,016871; -0,008597
0,016907; -0,046526
0,016943; 0,030273
0,016980; 0,038749
0,017016; -0,021327
0,017052; -0,078770
0,017088; -0,069528
0,017125; -0,017055
0,017161; -0,053816
0,017197; 0,005301
0,017234; 0,052874
0,017270; 0,020700
0,017306; -0,046788
0,017342; -0,013341
0,017379; 0,215628
0,017415; 0,034999
0,017451; 0,134696
0,017488; -0,047468
0,017524; -0,033517
0,017560; 0,033447
0,017596; 0,031948
0,017633; 0,034267
0,017669; -0,007132
0,017705; -0,051671
0,017741; -0,021136
0,017778; -0,007795
0,017814; 0,005441
0,017850; -0,022531
0,017887; 0,015416
0,017923; -0,042620
0,017959; -0,180036
0,017995; -0,237444
0,018032; -0,259853
0,018068; -0,121059
0,018104; -0,115287
0,018141; -0,156808
0,018177; -0,182513
0,018213; -0,208200
0,018249; -0,013637
0,018286; -0,058489
0,018322; 0,021955
0,018358; 0,018799
0,018395; 0,151576
0,018431; 0,188250
0,018467; 0,133405
0,018503; 0,016950
0,018540; 0,103289
0,018576; 0,159999
0,018612; 0,089181
0,018649; 0,003383
0,018685; -0,051287
0,018721; -0,044608
0,018757; -0,010829
0,018794; 0,119176
0,018830; 0,120414
0,018866; -0,051845
0,018902; -0,081927
0,018939; 0,033988
0,018975; 0,068917
0,019011; 0,169660
0,019048; 0,079468
0,019084; -0,031390
0,019120; -0,007795
0,019156; -0,088048
0,019193; -0,210606
0,019229; -0,115287
0,019265; 0,025739
0,019302; 0,031424
0,019338; -0,124704
0,019374; -0,137294
0,019410; -0,129185
0,019447; -0,133737
0,019483; -0,310791
0,019519; -0,366804
0,019556; -0,375279
0,019592; -0,380406
0,019628; -0,295131
0,019664; -0,016445
0,019701; -0,051950
0,019737; -0,010515
0,019773; 0,088048
0,019810; 0,049997
0,019846; 0,109061
0,019882; 0,179339
0,019918; 0,200352
0,019955; 0,289080
0,019991; 0,244594
0,020027; 0,227330
0,020063; 0,373762
0,020100; 0,359480
0,020136; 0,414219
0,020172; 0,341396
0,020209; 0,120536
0,020245; 0,170567
0,020281; 0,279663
0,020317; 0,199951
0,020354; 0,219971
0,020390; 0,205758
0,020426; 0,122175
0,020463; 0,190011
0,020499; 0,054740
0,020535; 0,038121
0,020571; -0,034494
0,020608; -0,108887
0,020644; -0,158238
0,020680; -0,094866
0,020717; -0,175276
0,020753; -0,128488
0,020789; -0,091779
0,020825; -0,107718
0,020862; -0,091309
0,020898; 0,091117
0,020934; -0,046177
0,020971; -0,164185
0,021007; -0,139666
0,021043; -0,132429
0,021079; -0,074829
0,021116; -0,072876
0,021152; 0,001029
0,021188; -0,071742
0,021224; 0,036394
0,021261; -0,124791
0,021297; -0,134399
0,021333; 0,046265
0,021370; 0,011230
0,021406; -0,000837
0,021442; -0,002389
0,021478; -0,098999
0,021515; -0,014195
0,021551; 0,052264
0,021587; 0,039028
0,021624; -0,007150
0,021660; 0,096540
0,021696; -0,032174
0,021732; -0,069249
0,021769; -0,006906
0,021805; -0,140084
0,021841; -0,129342
0,021878; -0,092076
0,021914; -0,092250
0,021950; -0,033081
0,021986; -0,013114
0,022023; 0,214704
0,022059; 0,158325
0,022095; 0,240949
0,022132; 0,357317
0,022168; 0,259731
0,022204; 0,117798
0,022240; -0,002668
0,022277; -0,184291
0,022313; -0,289900
0,022349; -0,315360
0,022385; -0,195714
0,022422; -0,176304
0,022458; -0,149240
0,022494; -0,061035
0,022531; -0,088222
0,022567; -0,050555
0,022603; 0,071952
0,022639; 0,026768
0,022676; -0,098720
0,022712; -0,042027
0,022748; -0,006417
0,022785; 0,087228
0,022821; 0,017160
0,022857; -0,122471
0,022893; 0,013236
0,022930; 0,055280
0,022966; -0,003244
0,023002; 0,064697
0,023039; 0,091169
0,023075; 0,146240
0,023111; 0,038243
0,023147; 0,038871
0,023184; 0,046718
0,023220; 0,122384
0,023256; 0,176374
0,023293; 0,122942
0,023329; 0,210379
0,023365; 0,149519
0,023401; 0,121111
0,023438; 0,081839
0,023474; 0,052839
0,023510; -0,140433
0,023546; -0,226737
0,023583; -0,305089
0,023619; -0,301636
0,023655; -0,256522
0,023692; -0,372471
0,023728; -0,326538
0,023764; -0,248239
0,023800; -0,265642
0,023837; -0,265538
0,023873; -0,192732
0,023909; -0,115199
0,023946; -0,013637
0,023982; -0,044312
0,024018; -0,092529
0,024054; 0,023996
0,024091; -0,020089
0,024127; -0,012137
0,024163; 0,084717
0,024200; 0,042219
0,024236; 0,097639
0,024272; 0,168753
0,024308; 0,184483
0,024345; 0,175485
0,024381; 0,204241
0,024417; 0,163330
0,024454; 0,228463
0,024490; 0,299578
0,024526; 0,386475
0,024562; 0,441511
0,024599; 0,380859
0,024635; 0,428048
0,024671; 0,343175
0,024707; 0,153128
0,024744; 0,109759
0,024780; 0,043265
0,024816; 0,034790
0,024853; 0,104719
0,024889; 0,097273
0,024925; 0,089530
0,024961; -0,026890
0,024998; 0,016166
0,025034; 0,050328
0,025070; 0,049456
0,025107; 0,130162
0,025143; 0,116961
0,025179; 0,099365
0,025215; 0,100743
0,025252; 0,084106
0,025288; 0,116019
0,025324; 0,033378
0,025361; 0,040562
0,025397; 0,112427
0,025433; 0,034110
0,025469; 0,027414
0,025506; 0,005005
0,025542; 0,042446
0,025578; -0,160854
0,025615; -0,115252
0,025651; 0,019950
0,025687; 0,006121
0,025723; -0,005912
0,025760; -0,088954
0,025796; -0,022199
0,025832; 0,086094
0,025868; -0,071586
0,025905; -0,176147
0,025941; -0,099958
0,025977; -0,093227
0,026014; -0,014631
0,026050; -0,086269
0,026086; -0,000087
0,026122; 0,056867
0,026159; 0,054653
0,026195; 0,000575
0,026231; -0,101545
0,026268; -0,113246
0,026304; 0,020107
0,026340; 0,061802
0,026376; -0,022199
0,026413; 0,111625
0,026449; 0,077706
0,026485; -0,004987
0,026522; -0,075021
0,026558; -0,126465
0,026594; -0,065342
0,026630; -0,101946
0,026667; -0,084612
0,026703; -0,084664
0,026739; -0,064994
0,026776; -0,062762
0,026812; -0,030919
0,026848; -0,009975
0,026884; -0,023786
0,026921; 0,082537
0,026957; -0,094081
0,026993; -0,135132
0,027029; -0,018119
0,027066; 0,082223
0,027102; -0,112095
0,027138; -0,152797
0,027175; -0,246477
0,027211; -0,316755
0,027247; -0,323103
0,027283; -0,120745
0,027320; -0,235857
0,027356; -0,308838
0,027392; -0,188808
0,027429; -0,303083
0,027465; -0,303676
0,027501; -0,318359
0,027537; -0,347988
0,027574; -0,374651
0,027610; -0,367676
0,027646; -0,274152
0,027683; -0,299264
0,027719; -0,261789
0,027755; -0,151978
0,027791; -0,216047
0,027828; -0,232300
0,027864; -0,229736
0,027900; -0,202829
0,027937; -0,165632
0,027973; -0,118862
0,028009; 0,097151
0,028045; 0,146903
0,028082; 0,231463
0,028118; 0,440273
0,028154; 0,469046
0,028190; 0,468680
0,028227; 0,450265
0,028263; 0,460432
0,028299; 0,405186
0,028336; 0,423096
0,028372; 0,447056
0,028408; 0,360526
0,028444; 0,428118
0,028481; 0,370466
0,028517; 0,376726
0,028553; 0,278756
0,028590; 0,168143
0,028626; 0,172555
0,028662; 0,080270
0,028698; 0,005075
0,028735; -0,119123
0,028771; -0,194702
0,028807; -0,131853
0,028844; -0,137015
0,028880; -0,140363
0,028916; -0,256069
0,028952; -0,259434
0,028989; -0,119193
0,029025; -0,104579
0,029061; -0,053153
0,029098; -0,102522
0,029134; -0,128627
0,029170; -0,063372
0,029206; -0,048288
0,029243; -0,006260
0,029279; 0,113926
0,029315; 0,277117
0,029351; 0,267229
0,029388; 0,274833
0,029424; 0,329154
0,029460; 0,299578
0,029497; 0,216047
0,029533; 0,121251
0,029569; 0,110439
0,029605; 0,114432
0,029642; 0,132324
0,029678; 0,124704
0,029714; 0,024693
0,029751; 0,011196
0,029787; 0,035278
0,029823; 0,012905
0,029859; -0,046683
0,029896; 0,022932
0,029932; -0,033569
0,029968; 0,002616
0,030005; 0,032942
0,030041; -0,002162
0,030077; -0,056798
0,030113; -0,130110
0,030150; -0,159180
0,030186; -0,182582
0,030222; -0,081351
0,030259; -0,132028
0,030295; -0,176479
0,030331; -0,142404
0,030367; -0,223999
0,030404; -0,167986
0,030440; -0,133126
0,030476; -0,060808
0,030512; -0,034215
0,030549; 0,029803
0,030585; 0,104196
0,030621; 0,086862
0,030658; 0,099383
0,030694; -0,003139
0,030730; 0,006243
0,030766; 0,003313
0,030803; -0,026960
0,030839; -0,081508
0,030875; -0,045916
0,030912; -0,001726
0,030948; -0,116228
0,030984; -0,081107
0,031020; 0,107649
0,031057; 0,169852
0,031093; -0,014247
0,031129; 0,040440
0,031166; -0,059396
0,031202; -0,070975
0,031238; -0,161935
0,031274; -0,108241
0,031311; -0,096784
0,031347; -0,114920
0,031383; -0,095180
0,031420; -0,072074
0,031456; 0,013602
0,031492; -0,023350
0,031528; -0,031825
0,031565; -0,145054
0,031601; -0,248832
0,031637; -0,395281
0,031673; -0,425834
0,031710; -0,421613
0,031746; -0,449463
0,031782; -0,456909
0,031819; -0,465332
0,031855; -0,432826
0,031891; -0,469099
0,031927; -0,422224
0,031964; -0,399449
0,032000; -0,334682
0,032036; -0,287354
0,032073; -0,223860
0,032109; -0,100830
0,032145; -0,009626
0,032181; 0,118321
0,032218; 0,143869
0,032254; 0,169503
0,032290; 0,147060
0,032327; 0,167393
0,032363; 0,192854
0,032399; 0,278285
0,032435; 0,295114
0,032472; 0,220982
0,032508; 0,228795
0,032544; 0,223040
0,032580; 0,232439
0,032617; 0,280552
0,032653; 0,135359
0,032689; 0,110439
0,032726; 0,090838
0,032762; 0,111136
0,032798; 0,119123
0,032834; 0,190029
0,032871; 0,111520
0,032907; 0,026664
0,032943; -0,060146
0,032980; -0,079049
0,033016; -0,021816
0,033052; -0,012678
0,033088; 0,066982
0,033125; -0,009365
0,033161; -0,055228
0,033197; -0,148437
0,033234; -0,111886
0,033270; -0,054810
0,033306; -0,039760
0,033342; -0,022112
0,033379; -0,051758
0,033415; -0,045515
0,033451; -0,073190
0,033488; -0,126343
0,033524; -0,196167
0,033560; -0,100167
0,033596; -0,056763
0,033633; -0,081805
0,033669; -0,200963
0,033705; -0,135027
0,033741; -0,108032
0,033778; -0,075335
0,033814; 0,003383
0,033850; -0,133824
0,033887; -0,107561
0,033923; -0,107631
0,033959; -0,113055
0,033995; -0,059256
0,034032; -0,023542
0,034068; 0,055629
0,034104; 0,176793
0,034141; 0,274484
0,034177; 0,403390
0,034213; 0,433524
0,034249; 0,422956
0,034286; 0,251622
0,034322; 0,146589
0,034358; 0,003296
0,034395; 0,064802
0,034431; 0,061768
0,034467; -0,020839
0,034503; -0,061977
0,034540; -0,038138
0,034576; 0,086251
0,034612; 0,075457
0,034649; -0,055263
0,034685; -0,087367
0,034721; -0,077061
0,034757; -0,138689
0,034794; -0,069842
0,034830; 0,018084
0,034866; 0,026995
0,034902; -0,004133
0,034939; -0,027134
0,034975; -0,096436
0,035011; -0,004046
0,035048; 0,033465
0,035084; 0,066842
0,035120; 0,018869
0,035156; -0,026786
0,035193; -0,084420
0,035229; -0,132202
0,035265; -0,095424
0,035302; -0,126587
0,035338; -0,111067
0,035374; -0,147932
0,035410; -0,085519
0,035447; -0,014038
0,035483; 0,008353
0,035519; 0,017421
0,035556; -0,021101
0,035592; -0,024466
0,035628; -0,136039
0,035664; -0,227417
0,035701; -0,250558
0,035737; -0,191197
0,035773; -0,180751
0,035810; -0,128156
0,035846; -0,173601
0,035882; -0,204956
0,035918; -0,257533
0,035955; -0,284895
0,035991; -0,265642
0,036027; -0,205950
0,036063; -0,216814
0,036100; -0,282959
0,036136; -0,292742
0,036172; -0,166190
0,036209; -0,102888
0,036245; -0,023141
0,036281; 0,088100
0,036317; 0,181815
0,036354; 0,225377
0,036390; 0,263497
0,036426; 0,305908
0,036463; 0,409180
0,036499; 0,382743
0,036535; 0,327985
0,036571; 0,314854
0,036608; 0,288731
0,036644; 0,203230
0,036680; 0,143345
0,036717; 0,151472
0,036753; 0,099749
0,036789; 0,068272
0,036825; 0,011300
0,036862; 0,000785
0,036898; 0,039307
0,036934; -0,013846
0,036971; -0,055106
0,037007; -0,130179
0,037043; -0,153564
0,037079; -0,110073
0,037116; -0,125244
0,037152; -0,128244
0,037188; -0,041068
0,037224; -0,034720
0,037261; 0,007028
0,037297; 0,053537
0,037333; 0,099522
0,037370; 0,075405
0,037406; 0,099034
0,037442; 0,085397
0,037478; 0,001657
0,037515; 0,009452
0,037551; 0,085257
0,037587; 0,079782
0,037624; 0,052037
0,037660; 0,004342
0,037696; 0,035017
0,037732; 0,004203
0,037769; 0,003540
0,037805; -0,031058
0,037841; 0,024658
0,037878; 0,013341
0,037914; 0,027414
0,037950; -0,016776
0,037986; -0,102888
0,038023; -0,080619
0,038059; -0,077358
0,038095; -0,057390
0,038132; -0,010236
0,038168; 0,055629
0,038204; 0,076643
0,038240; 0,068621
0,038277; -0,003784
0,038313; -0,048636
0,038349; -0,037057
0,038385; -0,016061
0,038422; -0,032453
0,038458; -0,174456
0,038494; -0,167864
0,038531; -0,077584
0,038567; 0,034563
0,038603; -0,024083
0,038639; -0,000244
0,038676; -0,001186
0,038712; 0,007917
0,038748; 0,056885
0,038785; 0,145403
0,038821; 0,120030
0,038857; 0,124459
0,038893; 0,184780
0,038930; 0,174526
0,038966; 0,183018
0,039002; 0,186959
0,039039; 0,199899
0,039075; 0,246530
0,039111; 0,162667
0,039147; 0,127686
0,039184; 0,003139
0,039220; -0,003087
0,039256; -0,051967
0,039293; -0,063843
0,039329; -0,058210
0,039365; -0,128348
0,039401; -0,122227
0,039438; -0,085850
0,039474; -0,055769
0,039510; -0,032645
0,039546; -0,038435
0,039583; -0,055838
0,039619; -0,040754
0,039655; -0,176130
0,039692; -0,225551
0,039728; -0,188878
0,039764; -0,175066
0,039800; -0,178676
0,039837; -0,302682
0,039873; -0,355207
0,039909; -0,446516
0,039946; -0,441232
